workerid,proliferate.condition,color,modal1,modal2,pair,percentage_blue,post_exposure,rating1,rating2,rating_other,reverse_sent_order,sentence1,sentence2,speaker,speaker_type,error
1488,cond1,blue,might,probably,might-probably,50,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1488,cond1,orange,might,probably,might-probably,90,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,confident,
1488,cond1,orange,might,probably,might-probably,75,1,0.3400000000000001,0.66,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1488,cond1,orange,might,probably,might-probably,50,1,0.71,0.29000000000000004,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1488,cond1,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,confident,
1488,cond1,blue,might,probably,might-probably,25,1,0.68,0,0.32000000000000006,0,You might get a blue one,You'll probably get a blue one,f,confident,
1488,cond1,blue,might,probably,might-probably,40,1,0.62,0,0.38,0,You might get a blue one,You'll probably get a blue one,f,confident,
1488,cond1,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
1488,cond1,orange,might,probably,might-probably,25,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1488,cond1,blue,might,probably,might-probably,60,1,0.76,0.24,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1488,cond1,blue,might,probably,might-probably,75,1,0.58,0.42000000000000015,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1488,cond1,orange,might,probably,might-probably,0,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1488,cond1,orange,might,probably,might-probably,60,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1488,cond1,blue,might,probably,might-probably,100,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1488,cond1,blue,might,probably,might-probably,90,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1488,cond1,orange,might,probably,might-probably,10,1,0.04,0.96,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1464,cond1,orange,might,probably,might-probably,50,1,0.78,0.05,0.16999999999999993,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1464,cond1,orange,might,probably,might-probably,40,1,0.11,0.89,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1464,cond1,orange,might,probably,might-probably,0,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1464,cond1,blue,might,probably,might-probably,90,1,0.09999999999999998,0.9,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1464,cond1,orange,might,probably,might-probably,25,1,0.05000000000000005,0.95,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1464,cond1,orange,might,probably,might-probably,10,1,0.16000000000000014,0.84,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1464,cond1,blue,might,probably,might-probably,25,1,0.74,0,0.26,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1464,cond1,orange,might,probably,might-probably,60,1,0.84,0,0.15999999999999992,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1464,cond1,blue,might,probably,might-probably,60,1,0.68,0.23,0.08999999999999986,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1464,cond1,blue,might,probably,might-probably,75,1,0.09999999999999988,0.9,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1464,cond1,orange,might,probably,might-probably,75,1,0.85,0,0.1499999999999999,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1464,cond1,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1464,cond1,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1464,cond1,blue,might,probably,might-probably,10,1,0.77,0,0.23,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1464,cond1,blue,might,probably,might-probably,50,1,0.84,0,0.16000000000000003,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1464,cond1,orange,might,probably,might-probably,90,1,0.54,0,0.46,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1464,cond1,blue,might,probably,might-probably,40,1,0.87,0,0.13000000000000012,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1464,cond1,blue,might,probably,might-probably,100,1,0,0.94,0.06000000000000005,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1464,cond1,blue,might,probably,might-probably,100,1,0,0.89,0.1100000000000001,0,You might get a blue one,You'll probably get a blue one,f,confident,
1464,cond1,orange,might,probably,might-probably,60,1,0.83,0.16999999999999993,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1464,cond1,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
1464,cond1,orange,might,probably,might-probably,25,1,0.14,0.75,0.10999999999999988,0,You might get an orange one,You'll probably get an orange one,f,confident,
1464,cond1,blue,might,probably,might-probably,60,1,0.3600000000000001,0.64,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1464,cond1,blue,might,probably,might-probably,75,1,0.2,0.7999999999999999,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1464,cond1,orange,might,probably,might-probably,75,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1464,cond1,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1464,cond1,orange,might,probably,might-probably,10,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1464,cond1,blue,might,probably,might-probably,50,1,0.72,0,0.28,0,You might get a blue one,You'll probably get a blue one,f,confident,
1464,cond1,orange,might,probably,might-probably,0,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1464,cond1,blue,might,probably,might-probably,25,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1464,cond1,orange,might,probably,might-probably,40,1,0.68,0.31999999999999984,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1464,cond1,blue,might,probably,might-probably,10,1,0.25,0,0.75,0,You might get a blue one,You'll probably get a blue one,f,confident,
1464,cond1,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,confident,
1464,cond1,orange,might,probably,might-probably,50,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1464,cond1,blue,might,probably,might-probably,40,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1464,cond1,orange,might,probably,might-probably,90,1,0.63,0,0.3700000000000001,0,You might get an orange one,You'll probably get an orange one,f,confident,
1468,cond0,orange,might,probably,might-probably,90,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1468,cond0,blue,might,probably,might-probably,50,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1468,cond0,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1468,cond0,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1468,cond0,blue,might,probably,might-probably,60,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1468,cond0,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1468,cond0,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1468,cond0,blue,might,probably,might-probably,10,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1468,cond0,orange,might,probably,might-probably,75,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1468,cond0,blue,might,probably,might-probably,25,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1468,cond0,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1468,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1468,cond0,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1468,cond0,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1468,cond0,orange,might,probably,might-probably,40,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1468,cond0,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1468,cond0,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1468,cond0,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1468,cond0,orange,might,probably,might-probably,75,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1468,cond0,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1468,cond0,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1468,cond0,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1468,cond0,blue,might,probably,might-probably,10,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1468,cond0,orange,might,probably,might-probably,40,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1468,cond0,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1468,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1468,cond0,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1468,cond0,blue,might,probably,might-probably,50,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1468,cond0,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1468,cond0,orange,might,probably,might-probably,90,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1468,cond0,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1468,cond0,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1468,cond0,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1468,cond0,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1468,cond0,blue,might,probably,might-probably,60,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1468,cond0,blue,might,probably,might-probably,25,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1486,cond0,orange,might,probably,might-probably,40,1,0.5200000000000002,0.4799999999999998,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1486,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1486,cond0,orange,might,probably,might-probably,75,1,0.49,0,0.51,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1486,cond0,blue,might,probably,might-probably,90,1,0.07999999999999985,0.92,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1486,cond0,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1486,cond0,blue,might,probably,might-probably,10,1,0.09,0,0.91,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1486,cond0,blue,might,probably,might-probably,25,1,0.23,0,0.77,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1486,cond0,blue,might,probably,might-probably,50,1,0.49,0.25,0.25,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1486,cond0,blue,might,probably,might-probably,60,1,0.74,0.14,0.12,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1486,cond0,orange,might,probably,might-probably,10,1,0.08,0.81,0.1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1486,cond0,orange,might,probably,might-probably,60,1,0.48,0.04000000000000003,0.48,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1486,cond0,orange,might,probably,might-probably,0,1,0.06999999999999995,0.93,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1486,cond0,blue,might,probably,might-probably,75,1,0.09,0.81,0.09999999999999998,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1486,cond0,orange,might,probably,might-probably,50,1,0.31,0.2,0.4899999999999999,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1486,cond0,orange,might,probably,might-probably,25,1,0.21,0.62,0.17000000000000015,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1486,cond0,blue,might,probably,might-probably,100,1,0.050000000000000155,0.95,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1486,cond0,blue,might,probably,might-probably,40,1,0.5,0,0.5,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1486,cond0,orange,might,probably,might-probably,90,1,0.12,0.88,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1486,cond0,orange,might,probably,might-probably,40,1,0.36,0.13,0.51,1,You might get an orange one,You'll probably get an orange one,m,confident,
1486,cond0,blue,might,probably,might-probably,100,1,0.020000000000000014,0.98,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1486,cond0,orange,might,probably,might-probably,75,1,0.16,0.19,0.65,1,You might get an orange one,You'll probably get an orange one,m,confident,
1486,cond0,blue,might,probably,might-probably,50,1,0.31,0.31,0.3799999999999999,1,You might get a blue one,You'll probably get a blue one,m,confident,
1486,cond0,orange,might,probably,might-probably,0,1,0.06999999999999995,0.93,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1486,cond0,blue,might,probably,might-probably,25,1,0.53,0,0.47,1,You might get a blue one,You'll probably get a blue one,m,confident,
1486,cond0,blue,might,probably,might-probably,75,1,0.19,0.75,0.06000000000000005,1,You might get a blue one,You'll probably get a blue one,m,confident,
1486,cond0,blue,might,probably,might-probably,90,1,0.07,0.9,0.030000000000000138,1,You might get a blue one,You'll probably get a blue one,m,confident,
1486,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1486,cond0,blue,might,probably,might-probably,60,1,0.4099999999999999,0.48,0.11,1,You might get a blue one,You'll probably get a blue one,m,confident,
1486,cond0,orange,might,probably,might-probably,25,1,0.44,0.43,0.1299999999999999,1,You might get an orange one,You'll probably get an orange one,m,confident,
1486,cond0,orange,might,probably,might-probably,50,1,0.54,0.16,0.2999999999999998,1,You might get an orange one,You'll probably get an orange one,m,confident,
1486,cond0,orange,might,probably,might-probably,90,1,0.11,0,0.88,1,You might get an orange one,You'll probably get an orange one,m,confident,
1486,cond0,orange,might,probably,might-probably,10,1,0.1399999999999999,0.81,0.05,1,You might get an orange one,You'll probably get an orange one,m,confident,
1486,cond0,orange,might,probably,might-probably,60,1,0.5400000000000001,0.22,0.23999999999999988,1,You might get an orange one,You'll probably get an orange one,m,confident,
1486,cond0,blue,might,probably,might-probably,0,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1486,cond0,blue,might,probably,might-probably,10,1,0.12,0,0.88,1,You might get a blue one,You'll probably get a blue one,m,confident,
1486,cond0,blue,might,probably,might-probably,40,1,0.78,0.05,0.16999999999999993,1,You might get a blue one,You'll probably get a blue one,m,confident,
1446,cond0,orange,might,probably,might-probably,40,1,0.2699999999999999,0.73,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1446,cond0,orange,might,probably,might-probably,50,1,0.33,0.67,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1446,cond0,orange,might,probably,might-probably,60,1,0.68,0.31999999999999984,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1446,cond0,blue,might,probably,might-probably,25,1,0.9,0.09999999999999998,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1446,cond0,blue,might,probably,might-probably,75,1,0.05,0.95,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1446,cond0,blue,might,probably,might-probably,60,1,0.22,0.7799999999999999,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1446,cond0,orange,might,probably,might-probably,10,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1446,cond0,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1446,cond0,blue,might,probably,might-probably,10,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1446,cond0,orange,might,probably,might-probably,25,1,0.06,0.94,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1446,cond0,blue,might,probably,might-probably,50,1,0.42,0.58,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1446,cond0,blue,might,probably,might-probably,40,1,0.56,0.43999999999999995,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1446,cond0,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1446,cond0,orange,might,probably,might-probably,75,1,0.92,0.07999999999999996,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1446,cond0,orange,might,probably,might-probably,90,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1446,cond0,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1446,cond0,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1446,cond0,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1446,cond0,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,confident,
1446,cond0,orange,might,probably,might-probably,40,1,0.34,0.6599999999999999,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1446,cond0,orange,might,probably,might-probably,75,1,0.81,0.18999999999999995,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1446,cond0,blue,might,probably,might-probably,25,1,0.87,0.1299999999999999,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1446,cond0,orange,might,probably,might-probably,90,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1446,cond0,blue,might,probably,might-probably,10,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1446,cond0,orange,might,probably,might-probably,25,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1446,cond0,blue,might,probably,might-probably,60,1,0.029999999999999916,0.97,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1446,cond0,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,confident,
1446,cond0,blue,might,probably,might-probably,90,1,0,0.85,0.1499999999999999,0,You might get a blue one,You'll probably get a blue one,m,confident,
1446,cond0,blue,might,probably,might-probably,40,1,0.61,0.3900000000000001,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1446,cond0,blue,might,probably,might-probably,50,1,0.38,0.62,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1446,cond0,orange,might,probably,might-probably,10,1,0,0.89,0.11,0,You might get an orange one,You'll probably get an orange one,m,confident,
1446,cond0,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,confident,
1446,cond0,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,confident,
1446,cond0,orange,might,probably,might-probably,60,1,0.66,0.33999999999999986,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1446,cond0,orange,might,probably,might-probably,50,1,0.49,0.51,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1446,cond0,blue,might,probably,might-probably,75,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1463,cond0,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1463,cond0,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1463,cond0,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1463,cond0,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1463,cond0,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1463,cond0,orange,might,probably,might-probably,50,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1463,cond0,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1463,cond0,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1463,cond0,orange,might,probably,might-probably,40,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1463,cond0,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1463,cond0,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1463,cond0,blue,might,probably,might-probably,50,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1463,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1463,cond0,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1463,cond0,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1463,cond0,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1463,cond0,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1463,cond0,blue,might,probably,might-probably,60,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1463,cond0,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1463,cond0,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1463,cond0,blue,might,probably,might-probably,60,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1463,cond0,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1463,cond0,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1463,cond0,blue,might,probably,might-probably,40,1,0.99,0.01,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1463,cond0,orange,might,probably,might-probably,50,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1463,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1463,cond0,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1463,cond0,blue,might,probably,might-probably,50,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1463,cond0,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1463,cond0,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1463,cond0,orange,might,probably,might-probably,40,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1463,cond0,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1463,cond0,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1463,cond0,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1463,cond0,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1463,cond0,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1477,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1477,cond0,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1477,cond0,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1477,cond0,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1477,cond0,blue,might,probably,might-probably,25,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1477,cond0,orange,might,probably,might-probably,90,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1477,cond0,blue,might,probably,might-probably,75,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1477,cond0,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1477,cond0,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1477,cond0,blue,might,probably,might-probably,50,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1477,cond0,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1477,cond0,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1477,cond0,blue,might,probably,might-probably,10,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1477,cond0,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1477,cond0,orange,might,probably,might-probably,40,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1477,cond0,orange,might,probably,might-probably,75,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1477,cond0,blue,might,probably,might-probably,60,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1477,cond0,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1477,cond0,orange,might,probably,might-probably,90,1,0.43000000000000016,0.57,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1477,cond0,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1477,cond0,orange,might,probably,might-probably,75,1,0.45000000000000007,0.55,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1477,cond0,orange,might,probably,might-probably,25,1,0.4800000000000001,0.52,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1477,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1477,cond0,blue,might,probably,might-probably,50,1,0.43999999999999995,0.56,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1477,cond0,blue,might,probably,might-probably,25,1,0.47,0.53,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1477,cond0,blue,might,probably,might-probably,75,1,0.48,0.5200000000000001,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1477,cond0,orange,might,probably,might-probably,10,1,0.49,0.51,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1477,cond0,blue,might,probably,might-probably,60,1,0.54,0.46,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1477,cond0,blue,might,probably,might-probably,100,1,0.33999999999999986,0.66,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1477,cond0,orange,might,probably,might-probably,60,1,0.5,0.5,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1477,cond0,orange,might,probably,might-probably,0,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1477,cond0,orange,might,probably,might-probably,50,1,0.5300000000000001,0.47,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1477,cond0,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
